No.;Time;Time 1;Time 2;Delay;Delay 1;Delay 2;Jitter;;
41135;569,453216;569,453216;569,538999;0,085783;-0,204546;0,245049;0,449595;;
41136;569,538999;569,538999;569,829328;0,290329;0,245049;-1,298015;-1,543064;;
41137;569,829328;569,829328;569,874608;0,04528;-1,298015;1,260787;2,558802;;
41138;569,874608;569,874608;571,217903;1,343295;1,260787;-1,699468;-2,960255;;
41139;571,217903;571,217903;571,300411;0,082508;-1,699468;1,763986;3,463454;;
41140;571,300411;571,300411;573,082387;1,781976;1,763986;0,007676;-1,75631;;
41141;573,082387;573,082387;573,100377;0,01799;0,007676;-0,025226;-0,032902;;
41142;573,100377;573,100377;573,110691;0,010314;-0,025226;0,023596;0,048822;;
41143;573,110691;573,110691;573,146231;0,03554;0,023596;-0,222661;-0,246257;;
41144;573,146231;573,146231;573,158175;0,011944;-0,222661;0,221942;0,444603;;
41145;573,158175;573,158175;573,39278;0,234605;0,221942;0,012613;-0,209329;;
41146;573,39278;573,39278;573,405443;0,012663;0,012613;-0,087477;-0,10009;;
41147;573,405443;573,405443;573,405493;5E-05;-0,087477;0,046632;0,134109;;
41148;573,405493;573,405493;573,49302;0,087527;0,046632;0,040852;-0,00578;;
41149;573,49302;573,49302;573,533915;0,040895;0,040852;-0,000664;-0,041516;;
41150;573,533915;573,533915;573,533958;4,3E-05;-0,000664;-0,001279;-0,000615;;
41151;573,533958;573,533958;573,534665;0,000707;-0,001279;-0,022143;-0,020864;;
41152;573,534665;573,534665;573,536651;0,001986;-0,022143;0,024068;0,046211;;
41153;573,536651;573,536651;573,56078;0,024129;0,024068;-0,000683;-0,024751;;
41154;573,56078;573,56078;573,560841;6,1E-05;-0,000683;-0,035257;-0,034574;;
41155;573,560841;573,560841;573,561585;0,000744;-0,035257;0,016065;0,051322;;
41156;573,561585;573,561585;573,597586;0,036001;0,016065;0,018934;0,002869;;
41157;573,597586;573,597586;573,617522;0,019936;0,018934;0,000671;-0,018263;;
41158;573,617522;573,617522;573,618524;0,001002;0,000671;0,000272;-0,000399;;
41159;573,618524;573,618524;573,618855;0,000331;0,000272;-0,024963;-0,025235;;
41160;573,618855;573,618855;573,618914;5,9E-05;-0,024963;0,019104;0,044067;;
41161;573,618914;573,618914;573,643936;0,025022;0,019104;4,3E-05;-0,019061;;
41162;573,643936;573,643936;573,649854;0,005918;4,3E-05;-0,000306;-0,000349;;
41163;573,649854;573,649854;573,655729;0,005875;-0,000306;0,000509;0,000815;;
41164;573,655729;573,655729;573,66191;0,006181;0,000509;0,005599;0,00509;;
41165;573,66191;573,66191;573,667582;0,005672;0,005599;-8,5E-05;-0,005684;;
41166;573,667582;573,667582;573,667655;7,3E-05;-8,5E-05;0,000147;0,000232;;
41167;573,667655;573,667655;573,667813;0,000158;0,000147;-0,005447;-0,005594;;
41168;573,667813;573,667813;573,667824;1,1E-05;-0,005447;0,005366;0,010813;;
41169;573,667824;573,667824;573,673282;0,005458;0,005366;-0,026375;-0,031741;;
41170;573,673282;573,673282;573,673374;9,2E-05;-0,026375;-1,246576;-1,220201;;
41171;573,673374;573,673374;573,699841;0,026467;-1,246576;1,247432;2,494008;;
41172;573,699841;573,699841;574,972884;1,273043;1,247432;0,001137;-1,246295;;
41173;574,972884;574,972884;574,998495;0,025611;0,001137;0,007603;0,006466;;
41174;574,998495;574,998495;575,022969;0,024474;0,007603;-0,0317;-0,039303;;
41175;575,022969;575,022969;575,03984;0,016871;-0,0317;-0,137626;-0,105926;;
41176;575,03984;575,03984;575,088411;0,048571;-0,137626;0,152724;0,29035;;
41177;575,088411;575,088411;575,274608;0,186197;0,152724;0,009444;-0,14328;;
41178;575,274608;575,274608;575,308081;0,033473;0,009444;0,020415;0,010971;;
41179;575,308081;575,308081;575,33211;0,024029;0,020415;0,003586;-0,016829;;
41180;575,33211;575,33211;575,335724;0,003614;0,003586;-0,013913;-0,017499;;
41181;575,335724;575,335724;575,335752;2,8E-05;-0,013913;-0,03548;-0,021567;;
41182;575,335752;575,335752;575,349693;0,013941;-0,03548;-0,080541;-0,045061;;
41183;575,349693;575,349693;575,399114;0,049421;-0,080541;0,102828;0,183369;;
41184;575,399114;575,399114;575,529076;0,129962;0,102828;-0,000559;-0,103387;;
41185;575,529076;575,529076;575,55621;0,027134;-0,000559;0,008785;0,009344;;
41186;575,55621;575,55621;575,583903;0,027693;0,008785;-0,810604;-0,819389;;
41187;575,583903;575,583903;575,602811;0,018908;-0,810604;0,800211;1,610815;;
41188;575,602811;575,602811;576,432323;0,829512;0,800211;0,009032;-0,791179;;
41189;576,432323;576,432323;576,461624;0,029301;0,009032;0,002267;-0,006765;;
41190;576,461624;576,461624;576,481893;0,020269;0,002267;-0,035589;-0,037856;;
41191;576,481893;576,481893;576,499895;0,018002;-0,035589;-0,120948;-0,085359;;
41192;576,499895;576,499895;576,553486;0,053591;-0,120948;0,131154;0,252102;;
41193;576,553486;576,553486;576,728025;0,174539;0,131154;-4,029698;-4,160852;;
41194;576,728025;576,728025;576,77141;0,043385;-4,029698;4,073011;8,102709;;
41195;576,77141;576,77141;580,844493;4,073083;4,073011;-0,083388;-4,156399;;
41196;580,844493;580,844493;580,844565;7,2E-05;-0,083388;0,074031;0,157419;;
41197;580,844565;580,844565;580,928025;0,08346;0,074031;0,008246;-0,065785;;
41198;580,928025;580,928025;580,937454;0,009429;0,008246;0,001183;-0,007063;;
41199;580,937454;580,937454;580,938637;0,001183;0,001183;-0,000224;-0,001407;;
41200;580,938637;580,938637;580,938637;0;-0,000224;-0,000151;7,3E-05;;
41201;580,938637;580,938637;580,938861;0,000224;-0,000151;-0,009831;-0,00968;;
41202;580,938861;580,938861;580,939236;0,000375;-0,009831;-0,025309;-0,015478;;
41203;580,939236;580,939236;580,949442;0,010206;-0,025309;-9,126965;-9,101656;;
41204;580,949442;580,949442;580,984957;0,035515;-9,126965;9,07188;18,198845;;
41205;580,984957;580,984957;590,147437;9,16248;9,07188;-0,03804;-9,10992;;
41206;590,147437;590,147437;590,238037;0,0906;-0,03804;0,095631;0,133671;;
41207;590,238037;590,238037;590,366677;0,12864;0,095631;-0,415001;-0,510632;;
41208;590,366677;590,366677;590,399686;0,033009;-0,415001;0,415413;0,830414;;
41209;590,399686;590,399686;590,847696;0,44801;0,415413;0,016717;-0,398696;;
41210;590,847696;590,847696;590,880293;0,032597;0,016717;-0,016052;-0,032769;;
41211;590,880293;590,880293;590,896173;0,01588;-0,016052;-1,306588;-1,290536;;
41212;590,896173;590,896173;590,928105;0,031932;-1,306588;1,295321;2,601909;;
41213;590,928105;590,928105;592,266625;1,33852;1,295321;-0,033065;-1,328386;;
41214;592,266625;592,266625;592,309824;0,043199;-0,033065;0,075548;0,108613;;
41215;592,309824;592,309824;592,386088;0,076264;0,075548;-0,025568;-0,101116;;
41216;592,386088;592,386088;592,386804;0,000716;-0,025568;0,026203;0,051771;;
41217;592,386804;592,386804;592,413088;0,026284;0,026203;-0,000265;-0,026468;;
41218;592,413088;592,413088;592,413169;8,1E-05;-0,000265;-0,038282;-0,038017;;
41219;592,413169;592,413169;592,413515;0,000346;-0,038282;0,032825;0,071107;;
41220;592,413515;592,413515;592,452143;0,038628;0,032825;0,005617;-0,027208;;
41221;592,452143;592,452143;592,457946;0,005803;0,005617;0,000159;-0,005458;;
41222;592,457946;592,457946;592,458132;0,000186;0,000159;-0,000695;-0,000854;;
41223;592,458132;592,458132;592,458159;2,7E-05;-0,000695;0,000475;0,00117;;
41224;592,458159;592,458159;592,458881;0,000722;0,000475;1,2E-05;-0,000463;;
41225;592,458881;592,458881;592,459128;0,000247;1,2E-05;-0,023644;-0,023656;;
41226;592,459128;592,459128;592,459363;0,000235;-0,023644;0,02374;0,047384;;
41227;592,459363;592,459363;592,483242;0,023879;0,02374;-2,2E-05;-0,023762;;
41228;592,483242;592,483242;592,483381;0,000139;-2,2E-05;0,000128;0,00015;;
41229;592,483381;592,483381;592,483542;0,000161;0,000128;-0,000142;-0,00027;;
41230;592,483542;592,483542;592,483575;3,3E-05;-0,000142;-0,005532;-0,00539;;
41231;592,483575;592,483575;592,48375;0,000175;-0,005532;0,005578;0,01111;;
41232;592,48375;592,48375;592,489457;0,005707;0,005578;-0,005052;-0,01063;;
41233;592,489457;592,489457;592,489586;0,000129;-0,005052;-0,001082;0,00397;;
41234;592,489586;592,489586;592,494767;0,005181;-0,001082;0,006192;0,007274;;
41235;592,494767;592,494767;592,50103;0,006263;0,006192;-0,000123;-0,006315;;
41236;592,50103;592,50103;592,501101;7,1E-05;-0,000123;0,000194;0,000317;;
41237;592,501101;592,501101;592,501295;0,000194;0,000194;-4,7E-05;-0,000241;;
41238;592,501295;592,501295;592,501295;0;-4,7E-05;-0,002341;-0,002294;;
41239;592,501295;592,501295;592,501342;4,7E-05;-0,002341;0,002388;0,004729;;
41240;592,501342;592,501342;592,50373;0,002388;0,002388;0;-0,002388;;
41241;592,50373;592,50373;592,50373;0;0;0;0;;
41242;592,50373;592,50373;592,50373;0;0;0;0;;
41243;592,50373;592,50373;592,50373;0;0;0;0;;
41244;592,50373;592,50373;592,50373;0;0;0;0;;
41245;592,50373;592,50373;592,50373;0;0;0;0;;
41246;592,50373;592,50373;592,50373;0;0;-0,00013;-0,00013;;
41247;592,50373;592,50373;592,50373;0;-0,00013;-0,0004;-0,00027;;
41248;592,50373;592,50373;592,50386;0,00013;-0,0004;0,00053;0,00093;;
41249;592,50386;592,50386;592,50439;0,00053;0,00053;0;-0,00053;;
41250;592,50439;592,50439;592,50439;0;0;0;0;;
41251;592,50439;592,50439;592,50439;0;0;-6,3E-05;-6,3E-05;;
41252;592,50439;592,50439;592,50439;0;-6,3E-05;-0,000239;-0,000176;;
41253;592,50439;592,50439;592,504453;6,3E-05;-0,000239;0,000302;0,000541;;
41254;592,504453;592,504453;592,504755;0,000302;0,000302;-7,3E-05;-0,000375;;
41255;592,504755;592,504755;592,504755;0;-7,3E-05;-0,001188;-0,001115;;
41256;592,504755;592,504755;592,504828;7,3E-05;-0,001188;0,001056;0,002244;;
41257;592,504828;592,504828;592,506089;0,001261;0,001056;0,000186;-0,00087;;
41258;592,506089;592,506089;592,506294;0,000205;0,000186;-0,002292;-0,002478;;
41259;592,506294;592,506294;592,506313;1,9E-05;-0,002292;0,002311;0,004603;;
41260;592,506313;592,506313;592,508624;0,002311;0,002311;0;-0,002311;;
41261;592,508624;592,508624;592,508624;0;0;0;0;;
41262;592,508624;592,508624;592,508624;0;0;0;0;;
41263;592,508624;592,508624;592,508624;0;0;0;0;;
41264;592,508624;592,508624;592,508624;0;0;0;0;;
41265;592,508624;592,508624;592,508624;0;0;-5,4E-05;-5,4E-05;;
41266;592,508624;592,508624;592,508624;0;-5,4E-05;-0,001069;-0,001015;;
41267;592,508624;592,508624;592,508678;5,4E-05;-0,001069;0,001123;0,002192;;
41268;592,508678;592,508678;592,509801;0,001123;0,001123;0;-0,001123;;
41269;592,509801;592,509801;592,509801;0;0;0;0;;
41270;592,509801;592,509801;592,509801;0;0;0;0;;
41271;592,509801;592,509801;592,509801;0;0;0;0;;
41272;592,509801;592,509801;592,509801;0;0;-4,7E-05;-4,7E-05;;
41273;592,509801;592,509801;592,509801;0;-4,7E-05;-0,000371;-0,000324;;
41274;592,509801;592,509801;592,509848;4,7E-05;-0,000371;0,000418;0,000789;;
41275;592,509848;592,509848;592,510266;0,000418;0,000418;0;-0,000418;;
41276;592,510266;592,510266;592,510266;0;0;-2,9E-05;-2,9E-05;;
41277;592,510266;592,510266;592,510266;0;-2,9E-05;-0,000981;-0,000952;;
41278;592,510266;592,510266;592,510295;2,9E-05;-0,000981;0,000789;0,00177;;
41279;592,510295;592,510295;592,511305;0,00101;0,000789;0,000202;-0,000587;;
41280;592,511305;592,511305;592,511526;0,000221;0,000202;-0,00025;-0,000452;;
41281;592,511526;592,511526;592,511545;1,9E-05;-0,00025;-0,001219;-0,000969;;
41282;592,511545;592,511545;592,511814;0,000269;-0,001219;0,001462;0,002681;;
41283;592,511814;592,511814;592,513302;0,001488;0,001462;-0,000382;-0,001844;;
41284;592,513302;592,513302;592,513328;2,6E-05;-0,000382;0,000408;0,00079;;
41285;592,513328;592,513328;592,513736;0,000408;0,000408;-2,8E-05;-0,000436;;
41286;592,513736;592,513736;592,513736;0;-2,8E-05;-0,000187;-0,000159;;
41287;592,513736;592,513736;592,513764;2,8E-05;-0,000187;-7E-05;0,000117;;
41288;592,513764;592,513764;592,513979;0,000215;-7E-05;0,000259;0,000329;;
41289;592,513979;592,513979;592,514264;0,000285;0,000259;-0,000167;-0,000426;;
41290;592,514264;592,514264;592,51429;2,6E-05;-0,000167;-0,010877;-0,01071;;
41291;592,51429;592,51429;592,514483;0,000193;-0,010877;0,01107;0,021947;;
41292;592,514483;592,514483;592,525553;0,01107;0,01107;-5,4E-05;-0,011124;;
41293;592,525553;592,525553;592,525553;0;-5,4E-05;-8,9E-05;-3,5E-05;;
41294;592,525553;592,525553;592,525607;5,4E-05;-8,9E-05;0,000116;0,000205;;
41295;592,525607;592,525607;592,52575;0,000143;0,000116;-0,000157;-0,000273;;
41296;592,52575;592,52575;592,525777;2,7E-05;-0,000157;0,000158;0,000315;;
41297;592,525777;592,525777;592,525961;0,000184;0,000158;-0,005328;-0,005486;;
41298;592,525961;592,525961;592,525987;2,6E-05;-0,005328;0,005279;0,010607;;
41299;592,525987;592,525987;592,531341;0,005354;0,005279;-0,005593;-0,010872;;
41300;592,531341;592,531341;592,531416;7,5E-05;-0,005593;0,005617;0,01121;;
41301;592,531416;592,531416;592,537084;0,005668;0,005617;-0,000107;-0,005724;;
41302;592,537084;592,537084;592,537135;5,1E-05;-0,000107;0,000126;0,000233;;
41303;592,537135;592,537135;592,537293;0,000158;0,000126;-0,002297;-0,002423;;
41304;592,537293;592,537293;592,537325;3,2E-05;-0,002297;0,002329;0,004626;;
41305;592,537325;592,537325;592,539654;0,002329;0,002329;0;-0,002329;;
41306;592,539654;592,539654;592,539654;0;0;0;0;;
41307;592,539654;592,539654;592,539654;0;0;0;0;;
41308;592,539654;592,539654;592,539654;0;0;0;0;;
41309;592,539654;592,539654;592,539654;0;0;-7,7E-05;-7,7E-05;;
41310;592,539654;592,539654;592,539654;0;-7,7E-05;-0,00043;-0,000353;;
41311;592,539654;592,539654;592,539731;7,7E-05;-0,00043;0,000507;0,000937;;
41312;592,539731;592,539731;592,540238;0,000507;0,000507;0;-0,000507;;
41313;592,540238;592,540238;592,540238;0;0;-6,3E-05;-6,3E-05;;
41314;592,540238;592,540238;592,540238;0;-6,3E-05;-0,00012;-5,7E-05;;
41315;592,540238;592,540238;592,540301;6,3E-05;-0,00012;-0,000864;-0,000744;;
41316;592,540301;592,540301;592,540484;0,000183;-0,000864;0,001016;0,00188;;
41317;592,540484;592,540484;592,541531;0,001047;0,001016;-0,000102;-0,001118;;
41318;592,541531;592,541531;592,541562;3,1E-05;-0,000102;-0,048398;-0,048296;;
41319;592,541562;592,541562;592,541695;0,000133;-0,048398;-1,990378;-1,94198;;
41320;592,541695;592,541695;592,590226;0,048531;-1,990378;1,959396;3,949774;;
41321;592,590226;592,590226;594,629135;2,038909;1,959396;-0,162247;-2,121643;;
41322;594,629135;594,629135;594,708648;0,079513;-0,162247;0,189534;0,351781;;
41323;594,708648;594,708648;594,950408;0,24176;0,189534;-3,270248;-3,459782;;
41324;594,950408;594,950408;595,002634;0,052226;-3,270248;3,240481;6,510729;;
41325;595,002634;595,002634;598,325108;3,322474;3,240481;-1,816297;-5,056778;;
41326;598,325108;598,325108;598,407101;0,081993;-1,816297;1,844574;3,660871;;
41327;598,407101;598,407101;600,305391;1,89829;1,844574;0,047616;-1,796958;;
41328;600,305391;600,305391;600,359107;0,053716;0,047616;0,005953;-0,041663;;
41329;600,359107;600,359107;600,365207;0,0061;0,005953;-8,478389;-8,484342;;
41330;600,365207;600,365207;600,365354;0,000147;-8,478389;8,478423;16,956812;;
41331;600,365354;600,365354;608,84389;8,478536;8,478423;-0,160971;-8,639394;;
41332;608,84389;608,84389;608,844003;0,000113;-0,160971;0,150148;0,311119;;
41333;608,844003;608,844003;609,005087;0,161084;0,150148;0,004912;-0,145236;;
41334;609,005087;609,005087;609,016023;0,010936;0,004912;0,005761;0,000849;;
41335;609,016023;609,016023;609,022047;0,006024;0,005761;0,000166;-0,005595;;
41336;609,022047;609,022047;609,02231;0,000263;0,000166;4,6E-05;-0,00012;;
41337;609,02231;609,02231;609,022407;9,7E-05;4,6E-05;-0,009113;-0,009159;;
41338;609,022407;609,022407;609,022458;5,1E-05;-0,009113;-0,015524;-0,006411;;
41339;609,022458;609,022458;609,031622;0,009164;-0,015524;0,012031;0,027555;;
41340;609,031622;609,031622;609,05631;0,024688;0,012031;-1,037222;-1,049253;;
41341;609,05631;609,05631;609,068967;0,012657;-1,037222;1,049833;2,087055;;
41342;609,068967;609,068967;610,118846;1,049879;1,049833;-4,342849;-5,392682;;
41343;610,118846;610,118846;610,118892;4,6E-05;-4,342849;4,286236;8,629085;;
41344;610,118892;610,118892;614,461787;4,342895;4,286236;-0,346601;-4,632837;;
41345;614,461787;614,461787;614,518446;0,056659;-0,346601;0,349645;0,696246;;
41346;614,518446;614,518446;614,921706;0,40326;0,349645;-1,428535;-1,77818;;
41347;614,921706;614,921706;614,975321;0,053615;-1,428535;1,421887;2,850422;;
41348;614,975321;614,975321;616,457471;1,48215;1,421887;-0,317675;-1,739562;;
41349;616,457471;616,457471;616,517734;0,060263;-0,317675;0,306646;0,624321;;
41350;616,517734;616,517734;616,895672;0,377938;0,306646;-0,499942;-0,806588;;
41351;616,895672;616,895672;616,966964;0,071292;-0,499942;0,529025;1,028967;;
41352;616,966964;616,966964;617,538198;0,571234;0,529025;-6,662411;-7,191436;;
41353;617,538198;617,538198;617,580407;0,042209;-6,662411;6,629099;13,29151;;
41354;617,580407;617,580407;624,285027;6,70462;6,629099;0,075362;-6,553737;;
41355;624,285027;624,285027;624,360548;0,075521;0,075362;-0,000145;-0,075507;;
41356;624,360548;624,360548;624,360707;0,000159;-0,000145;-0,027921;-0,027776;;
41357;624,360707;624,360707;624,361011;0,000304;-0,027921;-0,060099;-0,032178;;
41358;624,361011;624,361011;624,389236;0,028225;-0,060099;0,088288;0,148387;;
41359;624,389236;624,389236;624,47756;0,088324;0,088288;-0,223192;-0,31148;;
41360;624,47756;624,47756;624,477596;3,6E-05;-0,223192;0,138079;0,361271;;
41361;624,477596;624,477596;624,700824;0,223228;0,138079;-0,179991;-0,31807;;
41362;624,700824;624,700824;624,785973;0,085149;-0,179991;0,210289;0,39028;;
41363;624,785973;624,785973;625,051113;0,26514;0,210289;-0,258777;-0,469066;;
41364;625,051113;625,051113;625,105964;0,054851;-0,258777;0,246686;0,505463;;
41365;625,105964;625,105964;625,419592;0,313628;0,246686;-6,062201;-6,308887;;
41366;625,419592;625,419592;625,486534;0,066942;-6,062201;6,129143;12,191344;;
41367;625,486534;625,486534;631,615677;6,129143;6,129143;-0,046323;-6,175466;;
41368;631,615677;631,615677;631,615677;0;-0,046323;0,046323;0,092646;;
41369;631,615677;631,615677;631,662;0,046323;0,046323;-0,383215;-0,429538;;
41370;631,662;631,662;631,662;0;-0,383215;0,364092;0,747307;;
41371;631,662;631,662;632,045215;0,383215;0,364092;-0,015456;-0,379548;;
41372;632,045215;632,045215;632,064338;0,019123;-0,015456;0,019602;0,035058;;
41373;632,064338;632,064338;632,098917;0,034579;0,019602;-3,30746;-3,327062;;
41374;632,098917;632,098917;632,113894;0,014977;-3,30746;3,232172;6,539632;;
41375;632,113894;632,113894;635,436331;3,322437;3,232172;-1,031788;-4,26396;;
41376;635,436331;635,436331;635,526596;0,090265;-1,031788;1,122006;2,153794;;
41377;635,526596;635,526596;636,648649;1,122053;1,122006;-0,193839;-1,315845;;
41378;636,648649;636,648649;636,648696;4,7E-05;-0,193839;0,193809;0,387648;;
41379;636,648696;636,648696;636,842582;0,193886;0,193809;-0,07936;-0,273169;;
41380;636,842582;636,842582;636,842659;7,7E-05;-0,07936;0,070088;0,149448;;
41381;636,842659;636,842659;636,922096;0,079437;0,070088;0,005996;-0,064092;;
41382;636,922096;636,922096;636,931445;0,009349;0,005996;0,00307;-0,002926;;
41383;636,931445;636,931445;636,934798;0,003353;0,00307;0,000108;-0,002962;;
41384;636,934798;636,934798;636,935081;0,000283;0,000108;-0,000103;-0,000211;;
41385;636,935081;636,935081;636,935256;0,000175;-0,000103;-0,009697;-0,009594;;
41386;636,935256;636,935256;636,935534;0,000278;-0,009697;-0,026535;-0,016838;;
41387;636,935534;636,935534;636,945509;0,009975;-0,026535;-4,837422;-4,810887;;
41388;636,945509;636,945509;636,982019;0,03651;-4,837422;4,873932;9,711354;;
41389;636,982019;636,982019;641,855951;4,873932;4,873932;-0,000141;-4,874073;;
41390;641,855951;641,855951;641,855951;0;-0,000141;-6,3E-05;7,8E-05;;
41391;641,855951;641,855951;641,856092;0,000141;-6,3E-05;-0,04146;-0,041397;;
41392;641,856092;641,856092;641,856296;0,000204;-0,04146;-4,512515;-4,471055;;
41393;641,856296;641,856296;641,89796;0,041664;-4,512515;4,460479;8,972994;;
41394;641,89796;641,89796;646,452139;4,554179;4,460479;-0,124579;-4,585058;;
41395;646,452139;646,452139;646,545839;0,0937;-0,124579;0,172722;0,297301;;
41396;646,545839;646,545839;646,764118;0,218279;0,172722;0,045073;-0,127649;;
41397;646,764118;646,764118;646,809675;0,045557;0,045073;-0,04475;-0,089823;;
41398;646,809675;646,809675;646,810159;0,000484;-0,04475;-0,444269;-0,399519;;
41399;646,810159;646,810159;646,855393;0,045234;-0,444269;0,266634;0,710903;;
41400;646,855393;646,855393;647,344896;0,489503;0,266634;0,170493;-0,096141;;
41401;647,344896;647,344896;647,567765;0,222869;0,170493;-0,681831;-0,852324;;
41402;647,567765;647,567765;647,620141;0,052376;-0,681831;-0,267024;0,414807;;
41403;647,620141;647,620141;648,354348;0,734207;-0,267024;0,114809;0,381833;;
41404;648,354348;648,354348;649,355579;1,001231;0,114809;0,809444;0,694635;;
41405;649,355579;649,355579;650,242001;0,886422;0,809444;0,030397;-0,779047;;
41406;650,242001;650,242001;650,318979;0,076978;0,030397;-0,717212;-0,747609;;
41407;650,318979;650,318979;650,36556;0,046581;-0,717212;0,675264;1,392476;;
41408;650,36556;650,36556;651,129353;0,763793;0,675264;0,019957;-0,655307;;
41409;651,129353;651,129353;651,217882;0,088529;0,019957;0,024638;0,004681;;
41410;651,217882;651,217882;651,286454;0,068572;0,024638;-3,354237;-3,378875;;
41411;651,286454;651,286454;651,330388;0,043934;-3,354237;3,32101;6,675247;;
41412;651,330388;651,330388;654,728559;3,398171;3,32101;-0,399323;-3,720333;;
41413;654,728559;654,728559;654,80572;0,077161;-0,399323;0,423765;0,823088;;
41414;654,80572;654,80572;655,282204;0,476484;0,423765;-0,087774;-0,511539;;
41415;655,282204;655,282204;655,334923;0,052719;-0,087774;0,094569;0,182343;;
41416;655,334923;655,334923;655,475416;0,140493;0,094569;-0,249523;-0,344092;;
41417;655,475416;655,475416;655,52134;0,045924;-0,249523;0,23369;0,483213;;
41418;655,52134;655,52134;655,816787;0,295447;0,23369;-3,878672;-4,112362;;
41419;655,816787;655,816787;655,878544;0,061757;-3,878672;3,86085;7,739522;;
41420;655,878544;655,878544;659,818973;3,940429;3,86085;-0,042335;-3,903185;;
41421;659,818973;659,818973;659,898552;0,079579;-0,042335;0,084245;0,12658;;
41422;659,898552;659,898552;660,020466;0,121914;0,084245;-0,052446;-0,136691;;
41423;660,020466;660,020466;660,058135;0,037669;-0,052446;0,046876;0,099322;;
41424;660,058135;660,058135;660,14825;0,090115;0,046876;-0,208869;-0,255745;;
41425;660,14825;660,14825;660,191489;0,043239;-0,208869;0,2385;0,447369;;
41426;660,191489;660,191489;660,443597;0,252108;0,2385;-0,026044;-0,264544;;
41427;660,443597;660,443597;660,457205;0,013608;-0,026044;-0,489679;-0,463635;;
41428;660,457205;660,457205;660,496857;0,039652;-0,489679;0,473927;0,963606;;
41429;660,496857;660,496857;661,026188;0,529331;0,473927;-3,705075;-4,179002;;
41430;661,026188;661,026188;661,081592;0,055404;-3,705075;3,760367;7,465442;;
41431;661,081592;661,081592;664,842071;3,760479;3,760367;-0,121239;-3,881606;;
41432;664,842071;664,842071;664,842183;0,000112;-0,121239;0,112037;0,233276;;
41433;664,842183;664,842183;664,963534;0,121351;0,112037;0,006141;-0,105896;;
41434;664,963534;664,963534;664,972848;0,009314;0,006141;-0,008689;-0,01483;;
41435;664,972848;664,972848;664,976021;0,003173;-0,008689;0,011192;0,019881;;
41436;664,976021;664,976021;664,987883;0,011862;0,011192;-0,010386;-0,021578;;
41437;664,987883;664,987883;664,988553;0,00067;-0,010386;0,001425;0,011811;;
41438;664,988553;664,988553;664,999609;0,011056;0,001425;-0,015669;-0,017094;;
41439;664,999609;664,999609;665,00924;0,009631;-0,015669;-0,470694;-0,455025;;
41440;665,00924;665,00924;665,03454;0,0253;-0,470694;0,462042;0,932736;;
41441;665,03454;665,03454;665,530534;0,495994;0,462042;-0,001502;-0,463544;;
41442;665,530534;665,530534;665,564486;0,033952;-0,001502;-0,521955;-0,520453;;
41443;665,564486;665,564486;665,59994;0,035454;-0,521955;0,557171;1,079126;;
41444;665,59994;665,59994;666,157349;0,557409;0,557171;0,000161;-0,55701;;
41445;666,157349;666,157349;666,157587;0,000238;0,000161;-0,0002;-0,000361;;
41446;666,157587;666,157587;666,157664;7,7E-05;-0,0002;-0,045018;-0,044818;;
41447;666,157664;666,157664;666,157941;0,000277;-0,045018;-3,329074;-3,284056;;
41448;666,157941;666,157941;666,203236;0,045295;-3,329074;3,374328;6,703402;;
41449;666,203236;666,203236;669,577605;3,374369;3,374328;-6,950444;-10,324772;;
41450;669,577605;669,577605;669,577646;4,1E-05;-6,950444;6,722779;13,673223;;
41451;669,577646;669,577646;676,528131;6,950485;6,722779;-3,470188;-10,192967;;
41452;676,528131;676,528131;676,755837;0,227706;-3,470188;3,585713;7,055901;;
41453;676,755837;676,755837;680,453731;3,697894;3,585713;-1,577679;-5,163392;;
41454;680,453731;680,453731;680,565912;0,112181;-1,577679;1,68986;3,267539;;
41455;680,565912;680,565912;682,255772;1,68986;1,68986;-0,051639;-1,741499;;
41456;682,255772;682,255772;682,255772;0;-0,051639;0,051639;0,103278;;
41457;682,255772;682,255772;682,307411;0,051639;0,051639;-0,207622;-0,259261;;
41458;682,307411;682,307411;682,307411;0;-0,207622;0,142196;0,349818;;
41459;682,307411;682,307411;682,515033;0,207622;0,142196;0,065361;-0,076835;;
41460;682,515033;682,515033;682,580459;0,065426;0,065361;-0,000699;-0,06606;;
41461;682,580459;682,580459;682,580524;6,5E-05;-0,000699;-0,038327;-0,037628;;
41462;682,580524;682,580524;682,581288;0,000764;-0,038327;0,021002;0,059329;;
41463;682,581288;682,581288;682,620379;0,039091;0,021002;0,016578;-0,004424;;
41464;682,620379;682,620379;682,638468;0,018089;0,016578;0,000924;-0,015654;;
41465;682,638468;682,638468;682,639979;0,001511;0,000924;0,000505;-0,000419;;
41466;682,639979;682,639979;682,640566;0,000587;0,000505;-0,031239;-0,031744;;
41467;682,640566;682,640566;682,640648;8,2E-05;-0,031239;0,025267;0,056506;;
41468;682,640648;682,640648;682,671969;0,031321;0,025267;0,000799;-0,024468;;
41469;682,671969;682,671969;682,678023;0,006054;0,000799;0,005255;0,004456;;
41470;682,678023;682,678023;682,683278;0,005255;0,005255;0;-0,005255;;
41471;682,683278;682,683278;682,683278;0;0;-0,000149;-0,000149;;
41472;682,683278;682,683278;682,683278;0;-0,000149;-0,001075;-0,000926;;
41473;682,683278;682,683278;682,683427;0,000149;-0,001075;-0,010405;-0,00933;;
